start,duration,confidence,pitch,chroma
34.30145,0.1166,0.127,0.138,"D (also C#, E#)"
34.30145,0.1166,0.127,0.194,"D♯, E♭ (also F#)"
34.30145,0.1166,0.127,0.337,"E (also D#, F♭)"
34.30145,0.1166,0.127,1.0,"F (also E♯, G#)"
34.30145,0.1166,0.127,0.471,"F♯, G♭ (also E#)"
34.30145,0.1166,0.127,0.283,"G (also F#, A#)"
34.30145,0.1166,0.127,0.423,"G♯, A♭"
34.30145,0.1166,0.127,0.204,"A (also G#, B#)"
34.30145,0.1166,0.127,0.162,"A♯, B♭ (also C#)"
34.30145,0.1166,0.127,0.192,"B (also A#, C♭)"
34.41805,0.55066,0.112,0.549,"C (also B♯, D#)"
34.41805,0.55066,0.112,0.298,"C♯, D♭ (also B#)"
34.41805,0.55066,0.112,0.306,"D (also C#, E#)"
34.41805,0.55066,0.112,0.424,"D♯, E♭ (also F#)"
34.41805,0.55066,0.112,0.465,"E (also D#, F♭)"
34.41805,0.55066,0.112,1.0,"F (also E♯, G#)"
34.41805,0.55066,0.112,0.244,"F♯, G♭ (also E#)"
34.41805,0.55066,0.112,0.546,"G (also F#, A#)"
34.41805,0.55066,0.112,0.781,"G♯, A♭"
34.41805,0.55066,0.112,0.4,"A (also G#, B#)"
34.41805,0.55066,0.112,0.19,"A♯, B♭ (also C#)"
34.41805,0.55066,0.112,0.232,"B (also A#, C♭)"
34.96871,0.11669,0.159,0.354,"C (also B♯, D#)"
34.96871,0.11669,0.159,0.184,"C♯, D♭ (also B#)"
34.96871,0.11669,0.159,0.098,"D (also C#, E#)"
34.96871,0.11669,0.159,0.142,"D♯, E♭ (also F#)"
34.96871,0.11669,0.159,0.438,"E (also D#, F♭)"
34.96871,0.11669,0.159,1.0,"F (also E♯, G#)"
34.96871,0.11669,0.159,0.735,"F♯, G♭ (also E#)"
34.96871,0.11669,0.159,0.423,"G (also F#, A#)"
34.96871,0.11669,0.159,0.221,"G♯, A♭"
34.96871,0.11669,0.159,0.191,"A (also G#, B#)"
34.96871,0.11669,0.159,0.312,"A♯, B♭ (also C#)"
34.96871,0.11669,0.159,0.112,"B (also A#, C♭)"
35.0854,0.20304,0.274,0.27,"C (also B♯, D#)"
35.0854,0.20304,0.274,0.611,"C♯, D♭ (also B#)"
35.0854,0.20304,0.274,0.7,"D (also C#, E#)"
35.0854,0.20304,0.274,0.346,"D♯, E♭ (also F#)"
35.0854,0.20304,0.274,0.171,"E (also D#, F♭)"
35.0854,0.20304,0.274,0.807,"F (also E♯, G#)"
35.0854,0.20304,0.274,0.228,"F♯, G♭ (also E#)"
35.0854,0.20304,0.274,0.213,"G (also F#, A#)"
35.0854,0.20304,0.274,0.294,"G♯, A♭"
35.0854,0.20304,0.274,0.333,"A (also G#, B#)"
35.0854,0.20304,0.274,1.0,"A♯, B♭ (also C#)"
35.0854,0.20304,0.274,0.306,"B (also A#, C♭)"
35.28844,0.16268,0.196,0.437,"C (also B♯, D#)"
35.28844,0.16268,0.196,0.629,"C♯, D♭ (also B#)"
35.28844,0.16268,0.196,0.197,"D (also C#, E#)"
35.28844,0.16268,0.196,0.237,"D♯, E♭ (also F#)"
35.28844,0.16268,0.196,0.192,"E (also D#, F♭)"
35.28844,0.16268,0.196,0.568,"F (also E♯, G#)"
35.28844,0.16268,0.196,1.0,"F♯, G♭ (also E#)"
35.28844,0.16268,0.196,0.543,"G (also F#, A#)"
35.28844,0.16268,0.196,0.988,"G♯, A♭"
35.28844,0.16268,0.196,0.949,"A (also G#, B#)"
35.28844,0.16268,0.196,0.614,"A♯, B♭ (also C#)"
35.28844,0.16268,0.196,0.485,"B (also A#, C♭)"
35.45111,0.31351,0.08,1.0,"C (also B♯, D#)"
35.45111,0.31351,0.08,0.278,"C♯, D♭ (also B#)"
35.45111,0.31351,0.08,0.281,"D (also C#, E#)"
35.45111,0.31351,0.08,0.299,"D♯, E♭ (also F#)"
35.45111,0.31351,0.08,0.233,"E (also D#, F♭)"
35.45111,0.31351,0.08,0.162,"F (also E♯, G#)"
35.45111,0.31351,0.08,0.212,"F♯, G♭ (also E#)"
35.45111,0.31351,0.08,0.343,"G (also F#, A#)"
35.45111,0.31351,0.08,0.458,"G♯, A♭"
35.45111,0.31351,0.08,0.347,"A (also G#, B#)"
35.45111,0.31351,0.08,0.163,"A♯, B♭ (also C#)"
35.45111,0.31351,0.08,0.33,"B (also A#, C♭)"
35.76463,0.22086,0.411,0.678,"C (also B♯, D#)"
35.76463,0.22086,0.411,1.0,"C♯, D♭ (also B#)"
35.76463,0.22086,0.411,0.899,"D (also C#, E#)"
35.76463,0.22086,0.411,0.639,"D♯, E♭ (also F#)"
35.76463,0.22086,0.411,0.328,"E (also D#, F♭)"
35.76463,0.22086,0.411,0.407,"F (also E♯, G#)"
35.76463,0.22086,0.411,0.262,"F♯, G♭ (also E#)"
35.76463,0.22086,0.411,0.297,"G (also F#, A#)"
35.76463,0.22086,0.411,0.51,"G♯, A♭"
35.76463,0.22086,0.411,0.407,"A (also G#, B#)"
35.76463,0.22086,0.411,0.618,"A♯, B♭ (also C#)"
35.76463,0.22086,0.411,0.424,"B (also A#, C♭)"
35.98549,0.11574,0.157,0.519,"C (also B♯, D#)"
35.98549,0.11574,0.157,0.487,"C♯, D♭ (also B#)"
35.98549,0.11574,0.157,0.262,"D (also C#, E#)"
35.98549,0.11574,0.157,0.272,"D♯, E♭ (also F#)"
35.98549,0.11574,0.157,0.327,"E (also D#, F♭)"
35.98549,0.11574,0.157,0.522,"F (also E♯, G#)"
35.98549,0.11574,0.157,0.54,"F♯, G♭ (also E#)"
35.98549,0.11574,0.157,0.413,"G (also F#, A#)"
35.98549,0.11574,0.157,1.0,"G♯, A♭"
35.98549,0.11574,0.157,0.785,"A (also G#, B#)"
35.98549,0.11574,0.157,0.803,"A♯, B♭ (also C#)"
35.98549,0.11574,0.157,0.386,"B (also A#, C♭)"
36.10122,0.20884,0.148,1.0,"C (also B♯, D#)"
36.10122,0.20884,0.148,0.408,"C♯, D♭ (also B#)"
36.10122,0.20884,0.148,0.375,"D (also C#, E#)"
36.10122,0.20884,0.148,0.388,"D♯, E♭ (also F#)"
36.10122,0.20884,0.148,0.187,"E (also D#, F♭)"
36.10122,0.20884,0.148,0.111,"F (also E♯, G#)"
36.10122,0.20884,0.148,0.09,"F♯, G♭ (also E#)"
36.10122,0.20884,0.148,0.342,"G (also F#, A#)"
36.10122,0.20884,0.148,0.29,"G♯, A♭"
36.10122,0.20884,0.148,0.237,"A (also G#, B#)"
36.10122,0.20884,0.148,0.096,"A♯, B♭ (also C#)"
36.10122,0.20884,0.148,0.414,"B (also A#, C♭)"
36.31007,0.0819,0.258,1.0,"C (also B♯, D#)"
36.31007,0.0819,0.258,0.442,"C♯, D♭ (also B#)"
36.31007,0.0819,0.258,0.134,"D (also C#, E#)"
36.31007,0.0819,0.258,0.156,"D♯, E♭ (also F#)"
36.31007,0.0819,0.258,0.092,"E (also D#, F♭)"
36.31007,0.0819,0.258,0.054,"F (also E♯, G#)"
36.31007,0.0819,0.258,0.121,"F♯, G♭ (also E#)"
36.31007,0.0819,0.258,0.21,"G (also F#, A#)"
36.31007,0.0819,0.258,0.155,"G♯, A♭"
36.31007,0.0819,0.258,0.116,"A (also G#, B#)"
36.31007,0.0819,0.258,0.496,"A♯, B♭ (also C#)"
36.31007,0.0819,0.258,0.253,"B (also A#, C♭)"
36.39197,0.2546,0.053,0.314,"C (also B♯, D#)"
36.39197,0.2546,0.053,1.0,"C♯, D♭ (also B#)"
36.39197,0.2546,0.053,0.96,"D (also C#, E#)"
36.39197,0.2546,0.053,0.686,"D♯, E♭ (also F#)"
36.39197,0.2546,0.053,0.356,"E (also D#, F♭)"
36.39197,0.2546,0.053,0.31,"F (also E♯, G#)"
36.39197,0.2546,0.053,0.176,"F♯, G♭ (also E#)"
36.39197,0.2546,0.053,0.245,"G (also F#, A#)"
36.39197,0.2546,0.053,0.307,"G♯, A♭"
36.39197,0.2546,0.053,0.171,"A (also G#, B#)"
36.39197,0.2546,0.053,0.087,"A♯, B♭ (also C#)"
36.39197,0.2546,0.053,0.227,"B (also A#, C♭)"
36.64658,0.13356,0.335,0.872,"C (also B♯, D#)"
36.64658,0.13356,0.335,1.0,"C♯, D♭ (also B#)"
36.64658,0.13356,0.335,0.302,"D (also C#, E#)"
36.64658,0.13356,0.335,0.146,"D♯, E♭ (also F#)"
36.64658,0.13356,0.335,0.109,"E (also D#, F♭)"
36.64658,0.13356,0.335,0.348,"F (also E♯, G#)"
36.64658,0.13356,0.335,0.152,"F♯, G♭ (also E#)"
36.64658,0.13356,0.335,0.243,"G (also F#, A#)"
36.64658,0.13356,0.335,0.356,"G♯, A♭"
36.64658,0.13356,0.335,0.248,"A (also G#, B#)"
36.64658,0.13356,0.335,0.302,"A♯, B♭ (also C#)"
36.64658,0.13356,0.335,0.203,"B (also A#, C♭)"
36.78014,0.302,0.102,0.492,"C (also B♯, D#)"
36.78014,0.302,0.102,0.426,"C♯, D♭ (also B#)"
36.78014,0.302,0.102,0.461,"D (also C#, E#)"
36.78014,0.302,0.102,1.0,"D♯, E♭ (also F#)"
36.78014,0.302,0.102,0.276,"E (also D#, F♭)"
36.78014,0.302,0.102,0.221,"F (also E♯, G#)"
36.78014,0.302,0.102,0.246,"F♯, G♭ (also E#)"
36.78014,0.302,0.102,0.414,"G (also F#, A#)"
36.78014,0.302,0.102,0.923,"G♯, A♭"
36.78014,0.302,0.102,0.403,"A (also G#, B#)"
36.78014,0.302,0.102,0.279,"A♯, B♭ (also C#)"
36.78014,0.302,0.102,0.166,"B (also A#, C♭)"
37.08213,0.58068,0.107,0.4,"C (also B♯, D#)"
37.08213,0.58068,0.107,1.0,"C♯, D♭ (also B#)"
37.08213,0.58068,0.107,0.524,"D (also C#, E#)"
37.08213,0.58068,0.107,0.573,"D♯, E♭ (also F#)"
37.08213,0.58068,0.107,0.416,"E (also D#, F♭)"
37.08213,0.58068,0.107,0.48,"F (also E♯, G#)"
37.08213,0.58068,0.107,0.351,"F♯, G♭ (also E#)"
37.08213,0.58068,0.107,0.299,"G (also F#, A#)"
37.08213,0.58068,0.107,0.452,"G♯, A♭"
37.08213,0.58068,0.107,0.24,"A (also G#, B#)"
37.08213,0.58068,0.107,0.195,"A♯, B♭ (also C#)"
37.08213,0.58068,0.107,0.245,"B (also A#, C♭)"
37.66281,0.43542,0.343,0.416,"C (also B♯, D#)"
37.66281,0.43542,0.343,1.0,"C♯, D♭ (also B#)"
37.66281,0.43542,0.343,0.607,"D (also C#, E#)"
37.66281,0.43542,0.343,0.583,"D♯, E♭ (also F#)"
37.66281,0.43542,0.343,0.32,"E (also D#, F♭)"
37.66281,0.43542,0.343,0.341,"F (also E♯, G#)"
37.66281,0.43542,0.343,0.309,"F♯, G♭ (also E#)"
37.66281,0.43542,0.343,0.289,"G (also F#, A#)"
37.66281,0.43542,0.343,0.634,"G♯, A♭"
37.66281,0.43542,0.343,0.248,"A (also G#, B#)"
37.66281,0.43542,0.343,0.101,"A♯, B♭ (also C#)"
37.66281,0.43542,0.343,0.179,"B (also A#, C♭)"
38.09823,0.23252,0.301,0.268,"C (also B♯, D#)"
38.09823,0.23252,0.301,0.454,"C♯, D♭ (also B#)"
38.09823,0.23252,0.301,0.469,"D (also C#, E#)"
38.09823,0.23252,0.301,0.728,"D♯, E♭ (also F#)"
38.09823,0.23252,0.301,0.236,"E (also D#, F♭)"
38.09823,0.23252,0.301,0.145,"F (also E♯, G#)"
38.09823,0.23252,0.301,0.12,"F♯, G♭ (also E#)"
38.09823,0.23252,0.301,0.332,"G (also F#, A#)"
38.09823,0.23252,0.301,1.0,"G♯, A♭"
38.09823,0.23252,0.301,0.431,"A (also G#, B#)"
38.09823,0.23252,0.301,0.198,"A♯, B♭ (also C#)"
38.09823,0.23252,0.301,0.161,"B (also A#, C♭)"
38.33075,0.09823,0.332,0.342,"C (also B♯, D#)"
38.33075,0.09823,0.332,0.476,"C♯, D♭ (also B#)"
38.33075,0.09823,0.332,0.451,"D (also C#, E#)"
38.33075,0.09823,0.332,0.439,"D♯, E♭ (also F#)"
38.33075,0.09823,0.332,0.497,"E (also D#, F♭)"
38.33075,0.09823,0.332,0.468,"F (also E♯, G#)"
38.33075,0.09823,0.332,0.498,"F♯, G♭ (also E#)"
38.33075,0.09823,0.332,0.735,"G (also F#, A#)"
38.33075,0.09823,0.332,1.0,"G♯, A♭"
38.33075,0.09823,0.332,0.382,"A (also G#, B#)"
38.33075,0.09823,0.332,0.161,"A♯, B♭ (also C#)"
38.33075,0.09823,0.332,0.245,"B (also A#, C♭)"
38.42898,0.23819,0.067,0.742,"C (also B♯, D#)"
38.42898,0.23819,0.067,1.0,"C♯, D♭ (also B#)"
38.42898,0.23819,0.067,0.881,"D (also C#, E#)"
38.42898,0.23819,0.067,0.427,"D♯, E♭ (also F#)"
38.42898,0.23819,0.067,0.213,"E (also D#, F♭)"
38.42898,0.23819,0.067,0.713,"F (also E♯, G#)"
38.42898,0.23819,0.067,0.324,"F♯, G♭ (also E#)"
38.42898,0.23819,0.067,0.33,"G (also F#, A#)"
38.42898,0.23819,0.067,0.527,"G♯, A♭"
38.42898,0.23819,0.067,0.463,"A (also G#, B#)"
38.42898,0.23819,0.067,0.799,"A♯, B♭ (also C#)"
38.42898,0.23819,0.067,0.463,"B (also A#, C♭)"
38.66717,0.08694,0.133,0.421,"C (also B♯, D#)"
38.66717,0.08694,0.133,0.348,"C♯, D♭ (also B#)"
38.66717,0.08694,0.133,0.371,"D (also C#, E#)"
38.66717,0.08694,0.133,0.45,"D♯, E♭ (also F#)"
38.66717,0.08694,0.133,0.449,"E (also D#, F♭)"
38.66717,0.08694,0.133,0.543,"F (also E♯, G#)"
38.66717,0.08694,0.133,0.813,"F♯, G♭ (also E#)"
38.66717,0.08694,0.133,0.82,"G (also F#, A#)"
38.66717,0.08694,0.133,0.983,"G♯, A♭"
38.66717,0.08694,0.133,1.0,"A (also G#, B#)"
38.66717,0.08694,0.133,0.406,"A♯, B♭ (also C#)"
38.66717,0.08694,0.133,0.239,"B (also A#, C♭)"
38.7541,0.1337,0.464,0.77,"C (also B♯, D#)"
38.7541,0.1337,0.464,1.0,"C♯, D♭ (also B#)"
38.7541,0.1337,0.464,0.099,"D (also C#, E#)"
38.7541,0.1337,0.464,0.112,"D♯, E♭ (also F#)"
38.7541,0.1337,0.464,0.186,"E (also D#, F♭)"
38.7541,0.1337,0.464,0.204,"F (also E♯, G#)"
38.7541,0.1337,0.464,0.176,"F♯, G♭ (also E#)"
38.7541,0.1337,0.464,0.179,"G (also F#, A#)"
38.7541,0.1337,0.464,0.13,"G♯, A♭"
38.7541,0.1337,0.464,0.142,"A (also G#, B#)"
38.7541,0.1337,0.464,0.25,"A♯, B♭ (also C#)"
38.7541,0.1337,0.464,0.085,"B (also A#, C♭)"
38.8878,0.20327,0.195,1.0,"C (also B♯, D#)"
38.8878,0.20327,0.195,0.268,"C♯, D♭ (also B#)"
38.8878,0.20327,0.195,0.227,"D (also C#, E#)"
38.8878,0.20327,0.195,0.238,"D♯, E♭ (also F#)"
38.8878,0.20327,0.195,0.278,"E (also D#, F♭)"
38.8878,0.20327,0.195,0.65,"F (also E♯, G#)"
38.8878,0.20327,0.195,0.386,"F♯, G♭ (also E#)"
38.8878,0.20327,0.195,0.392,"G (also F#, A#)"
38.8878,0.20327,0.195,0.473,"G♯, A♭"
38.8878,0.20327,0.195,0.756,"A (also G#, B#)"
38.8878,0.20327,0.195,0.373,"A♯, B♭ (also C#)"
38.8878,0.20327,0.195,0.396,"B (also A#, C♭)"
39.09107,0.47002,0.137,0.263,"C (also B♯, D#)"
39.09107,0.47002,0.137,0.46,"C♯, D♭ (also B#)"
39.09107,0.47002,0.137,0.239,"D (also C#, E#)"
39.09107,0.47002,0.137,0.287,"D♯, E♭ (also F#)"
39.09107,0.47002,0.137,0.456,"E (also D#, F♭)"
39.09107,0.47002,0.137,0.567,"F (also E♯, G#)"
39.09107,0.47002,0.137,1.0,"F♯, G♭ (also E#)"
39.09107,0.47002,0.137,0.385,"G (also F#, A#)"
39.09107,0.47002,0.137,0.405,"G♯, A♭"
39.09107,0.47002,0.137,0.414,"A (also G#, B#)"
39.09107,0.47002,0.137,0.282,"A♯, B♭ (also C#)"
39.09107,0.47002,0.137,0.174,"B (also A#, C♭)"
39.56109,0.28426,0.002,0.293,"C (also B♯, D#)"
39.56109,0.28426,0.002,1.0,"C♯, D♭ (also B#)"
39.56109,0.28426,0.002,0.372,"D (also C#, E#)"
39.56109,0.28426,0.002,0.196,"D♯, E♭ (also F#)"
39.56109,0.28426,0.002,0.258,"E (also D#, F♭)"
39.56109,0.28426,0.002,0.204,"F (also E♯, G#)"
39.56109,0.28426,0.002,0.186,"F♯, G♭ (also E#)"
39.56109,0.28426,0.002,0.172,"G (also F#, A#)"
39.56109,0.28426,0.002,0.459,"G♯, A♭"
39.56109,0.28426,0.002,0.33,"A (also G#, B#)"
39.56109,0.28426,0.002,0.146,"A♯, B♭ (also C#)"
39.56109,0.28426,0.002,0.213,"B (also A#, C♭)"
39.84535,0.11628,0.188,0.323,"C (also B♯, D#)"
39.84535,0.11628,0.188,1.0,"C♯, D♭ (also B#)"
39.84535,0.11628,0.188,0.533,"D (also C#, E#)"
39.84535,0.11628,0.188,0.746,"D♯, E♭ (also F#)"
39.84535,0.11628,0.188,0.312,"E (also D#, F♭)"
39.84535,0.11628,0.188,0.344,"F (also E♯, G#)"
39.84535,0.11628,0.188,0.267,"F♯, G♭ (also E#)"
39.84535,0.11628,0.188,0.641,"G (also F#, A#)"
39.84535,0.11628,0.188,0.93,"G♯, A♭"
39.84535,0.11628,0.188,0.816,"A (also G#, B#)"
39.84535,0.11628,0.188,0.902,"A♯, B♭ (also C#)"
39.84535,0.11628,0.188,0.203,"B (also A#, C♭)"
39.96163,0.34857,0.119,0.761,"C (also B♯, D#)"
39.96163,0.34857,0.119,0.943,"C♯, D♭ (also B#)"
39.96163,0.34857,0.119,0.99,"D (also C#, E#)"
39.96163,0.34857,0.119,1.0,"D♯, E♭ (also F#)"
39.96163,0.34857,0.119,0.583,"E (also D#, F♭)"
39.96163,0.34857,0.119,0.699,"F (also E♯, G#)"
39.96163,0.34857,0.119,0.559,"F♯, G♭ (also E#)"
39.96163,0.34857,0.119,0.491,"G (also F#, A#)"
39.96163,0.34857,0.119,0.634,"G♯, A♭"
39.96163,0.34857,0.119,0.474,"A (also G#, B#)"
39.96163,0.34857,0.119,0.257,"A♯, B♭ (also C#)"
39.96163,0.34857,0.119,0.518,"B (also A#, C♭)"
40.3102,0.36531,0.048,0.319,"C (also B♯, D#)"
40.3102,0.36531,0.048,0.624,"C♯, D♭ (also B#)"
40.3102,0.36531,0.048,0.81,"D (also C#, E#)"
40.3102,0.36531,0.048,0.911,"D♯, E♭ (also F#)"
40.3102,0.36531,0.048,0.632,"E (also D#, F♭)"
40.3102,0.36531,0.048,1.0,"F (also E♯, G#)"
40.3102,0.36531,0.048,0.479,"F♯, G♭ (also E#)"
40.3102,0.36531,0.048,0.446,"G (also F#, A#)"
40.3102,0.36531,0.048,0.527,"G♯, A♭"
40.3102,0.36531,0.048,0.327,"A (also G#, B#)"
40.3102,0.36531,0.048,0.498,"A♯, B♭ (also C#)"
40.3102,0.36531,0.048,0.256,"B (also A#, C♭)"
40.67551,0.21483,0.169,0.169,"C (also B♯, D#)"
40.67551,0.21483,0.169,0.094,"C♯, D♭ (also B#)"
40.67551,0.21483,0.169,0.152,"D (also C#, E#)"
40.67551,0.21483,0.169,0.098,"D♯, E♭ (also F#)"
40.67551,0.21483,0.169,0.065,"E (also D#, F♭)"
40.67551,0.21483,0.169,0.443,"F (also E♯, G#)"
40.67551,0.21483,0.169,0.095,"F♯, G♭ (also E#)"
40.67551,0.21483,0.169,0.077,"G (also F#, A#)"
40.67551,0.21483,0.169,0.137,"G♯, A♭"
40.67551,0.21483,0.169,0.309,"A (also G#, B#)"
40.67551,0.21483,0.169,1.0,"A♯, B♭ (also C#)"
40.67551,0.21483,0.169,0.202,"B (also A#, C♭)"
40.89034,0.19814,0.019,0.235,"C (also B♯, D#)"
40.89034,0.19814,0.019,0.085,"C♯, D♭ (also B#)"
40.89034,0.19814,0.019,0.109,"D (also C#, E#)"
40.89034,0.19814,0.019,0.062,"D♯, E♭ (also F#)"
40.89034,0.19814,0.019,0.079,"E (also D#, F♭)"
40.89034,0.19814,0.019,0.579,"F (also E♯, G#)"
40.89034,0.19814,0.019,0.129,"F♯, G♭ (also E#)"
40.89034,0.19814,0.019,0.294,"G (also F#, A#)"
40.89034,0.19814,0.019,0.752,"G♯, A♭"
40.89034,0.19814,0.019,0.825,"A (also G#, B#)"
40.89034,0.19814,0.019,1.0,"A♯, B♭ (also C#)"
40.89034,0.19814,0.019,0.258,"B (also A#, C♭)"
41.08848,0.34222,0.217,0.608,"C (also B♯, D#)"
41.08848,0.34222,0.217,0.113,"C♯, D♭ (also B#)"
41.08848,0.34222,0.217,0.15,"D (also C#, E#)"
41.08848,0.34222,0.217,0.145,"D♯, E♭ (also F#)"
41.08848,0.34222,0.217,0.24,"E (also D#, F♭)"
41.08848,0.34222,0.217,0.817,"F (also E♯, G#)"
41.08848,0.34222,0.217,0.368,"F♯, G♭ (also E#)"
41.08848,0.34222,0.217,0.315,"G (also F#, A#)"
41.08848,0.34222,0.217,0.285,"G♯, A♭"
41.08848,0.34222,0.217,0.743,"A (also G#, B#)"
41.08848,0.34222,0.217,1.0,"A♯, B♭ (also C#)"
41.08848,0.34222,0.217,0.371,"B (also A#, C♭)"
41.4307,0.40585,0.683,0.318,"C (also B♯, D#)"
41.4307,0.40585,0.683,0.278,"C♯, D♭ (also B#)"
41.4307,0.40585,0.683,0.531,"D (also C#, E#)"
41.4307,0.40585,0.683,0.954,"D♯, E♭ (also F#)"
41.4307,0.40585,0.683,0.278,"E (also D#, F♭)"
41.4307,0.40585,0.683,0.222,"F (also E♯, G#)"
41.4307,0.40585,0.683,0.227,"F♯, G♭ (also E#)"
41.4307,0.40585,0.683,0.447,"G (also F#, A#)"
41.4307,0.40585,0.683,1.0,"G♯, A♭"
41.4307,0.40585,0.683,0.259,"A (also G#, B#)"
41.4307,0.40585,0.683,0.172,"A♯, B♭ (also C#)"
41.4307,0.40585,0.683,0.198,"B (also A#, C♭)"
41.83655,0.53347,0.241,0.249,"C (also B♯, D#)"
41.83655,0.53347,0.241,0.99,"C♯, D♭ (also B#)"
41.83655,0.53347,0.241,0.188,"D (also C#, E#)"
41.83655,0.53347,0.241,0.198,"D♯, E♭ (also F#)"
41.83655,0.53347,0.241,0.112,"E (also D#, F♭)"
41.83655,0.53347,0.241,0.269,"F (also E♯, G#)"
41.83655,0.53347,0.241,0.157,"F♯, G♭ (also E#)"
41.83655,0.53347,0.241,0.37,"G (also F#, A#)"
41.83655,0.53347,0.241,1.0,"G♯, A♭"
41.83655,0.53347,0.241,0.345,"A (also G#, B#)"
41.83655,0.53347,0.241,0.174,"A♯, B♭ (also C#)"
41.83655,0.53347,0.241,0.181,"B (also A#, C♭)"
42.37002,0.44694,0.288,0.167,"C (also B♯, D#)"
42.37002,0.44694,0.288,1.0,"C♯, D♭ (also B#)"
42.37002,0.44694,0.288,0.266,"D (also C#, E#)"
42.37002,0.44694,0.288,0.221,"D♯, E♭ (also F#)"
42.37002,0.44694,0.288,0.315,"E (also D#, F♭)"
42.37002,0.44694,0.288,0.254,"F (also E♯, G#)"
42.37002,0.44694,0.288,0.191,"F♯, G♭ (also E#)"
42.37002,0.44694,0.288,0.265,"G (also F#, A#)"
42.37002,0.44694,0.288,0.444,"G♯, A♭"
42.37002,0.44694,0.288,0.317,"A (also G#, B#)"
42.37002,0.44694,0.288,0.221,"A♯, B♭ (also C#)"
42.37002,0.44694,0.288,0.069,"B (also A#, C♭)"
42.81696,0.3254,0.523,0.366,"C (also B♯, D#)"
42.81696,0.3254,0.523,0.326,"C♯, D♭ (also B#)"
42.81696,0.3254,0.523,0.267,"D (also C#, E#)"
42.81696,0.3254,0.523,1.0,"D♯, E♭ (also F#)"
42.81696,0.3254,0.523,0.162,"E (also D#, F♭)"
42.81696,0.3254,0.523,0.129,"F (also E♯, G#)"
42.81696,0.3254,0.523,0.13,"F♯, G♭ (also E#)"
42.81696,0.3254,0.523,0.245,"G (also F#, A#)"
42.81696,0.3254,0.523,0.774,"G♯, A♭"
42.81696,0.3254,0.523,0.128,"A (also G#, B#)"
42.81696,0.3254,0.523,0.155,"A♯, B♭ (also C#)"
42.81696,0.3254,0.523,0.123,"B (also A#, C♭)"
43.14236,0.23846,0.439,0.595,"C (also B♯, D#)"
43.14236,0.23846,0.439,0.827,"C♯, D♭ (also B#)"
43.14236,0.23846,0.439,0.733,"D (also C#, E#)"
43.14236,0.23846,0.439,0.565,"D♯, E♭ (also F#)"
43.14236,0.23846,0.439,0.344,"E (also D#, F♭)"
43.14236,0.23846,0.439,0.755,"F (also E♯, G#)"
43.14236,0.23846,0.439,0.192,"F♯, G♭ (also E#)"
43.14236,0.23846,0.439,0.25,"G (also F#, A#)"
43.14236,0.23846,0.439,0.426,"G♯, A♭"
43.14236,0.23846,0.439,0.371,"A (also G#, B#)"
43.14236,0.23846,0.439,1.0,"A♯, B♭ (also C#)"
43.14236,0.23846,0.439,0.6,"B (also A#, C♭)"
43.38082,0.81302,0.274,0.227,"C (also B♯, D#)"
43.38082,0.81302,0.274,0.235,"C♯, D♭ (also B#)"
43.38082,0.81302,0.274,0.253,"D (also C#, E#)"
43.38082,0.81302,0.274,0.346,"D♯, E♭ (also F#)"
43.38082,0.81302,0.274,0.282,"E (also D#, F♭)"
43.38082,0.81302,0.274,0.671,"F (also E♯, G#)"
43.38082,0.81302,0.274,0.348,"F♯, G♭ (also E#)"
43.38082,0.81302,0.274,0.305,"G (also F#, A#)"
43.38082,0.81302,0.274,0.368,"G♯, A♭"
43.38082,0.81302,0.274,0.531,"A (also G#, B#)"
43.38082,0.81302,0.274,1.0,"A♯, B♭ (also C#)"
43.38082,0.81302,0.274,0.176,"B (also A#, C♭)"
44.19383,0.34118,0.486,1.0,"C (also B♯, D#)"
44.19383,0.34118,0.486,0.164,"C♯, D♭ (also B#)"
44.19383,0.34118,0.486,0.126,"D (also C#, E#)"
44.19383,0.34118,0.486,0.218,"D♯, E♭ (also F#)"
44.19383,0.34118,0.486,0.078,"E (also D#, F♭)"
44.19383,0.34118,0.486,0.068,"F (also E♯, G#)"
44.19383,0.34118,0.486,0.057,"F♯, G♭ (also E#)"
44.19383,0.34118,0.486,0.279,"G (also F#, A#)"
44.19383,0.34118,0.486,0.16,"G♯, A♭"
44.19383,0.34118,0.486,0.092,"A (also G#, B#)"
44.19383,0.34118,0.486,0.105,"A♯, B♭ (also C#)"
44.19383,0.34118,0.486,0.155,"B (also A#, C♭)"
44.53501,0.61796,0.085,0.169,"C (also B♯, D#)"
44.53501,0.61796,0.085,1.0,"C♯, D♭ (also B#)"
44.53501,0.61796,0.085,0.112,"D (also C#, E#)"
44.53501,0.61796,0.085,0.123,"D♯, E♭ (also F#)"
44.53501,0.61796,0.085,0.124,"E (also D#, F♭)"
44.53501,0.61796,0.085,0.279,"F (also E♯, G#)"
44.53501,0.61796,0.085,0.196,"F♯, G♭ (also E#)"
44.53501,0.61796,0.085,0.271,"G (also F#, A#)"
44.53501,0.61796,0.085,0.498,"G♯, A♭"
44.53501,0.61796,0.085,0.172,"A (also G#, B#)"
44.53501,0.61796,0.085,0.161,"A♯, B♭ (also C#)"
44.53501,0.61796,0.085,0.131,"B (also A#, C♭)"
45.15297,0.20204,0.21,0.324,"C (also B♯, D#)"
45.15297,0.20204,0.21,1.0,"C♯, D♭ (also B#)"
